Pre: AnchorPointSelector
Pre: PointTracker
Pre: EyeExtractor
Gaze: GazeTracker
Post: FrogGame
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:35
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:36
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:37
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:38
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
Choosing points
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:39
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:40
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:41
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
0,0,10:12:42
Choosing points
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:43
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
Choosing points
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:44
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
Choosing points
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:45
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
Choosing points
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
Choosing points
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:46
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
Choosing points
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:47
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:48
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:49
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:50
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:51
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:52
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
Choosing points
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
Choosing points
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:53
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
Choosing points
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
Choosing points
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:54
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
Choosing points
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
Choosing points
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
0,0,10:12:55
Choosing points
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:56
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:57
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
0,0,10:12:58
